title,link,date,publisher,image
'Canelonada' at the Time Out Market,https://news.google.com/read/CBMilgFBVV95cUxNem9HckpXbVV0eWg0V2N6U2hNLURjaGNVd0pQQjdJMlpZdkF5enYxM0Q3MzhYN3FrUG02R2xCbS13enhHMTZZQkxPYVFOT0h3Nmd1YWZEMEpMOU50Y3hoUzlkaldiRGNTYzRWYXh2NERfb3ppcUN3SElMWkp3RGpJckFaVkFKSmRSYlFHelM1am5PRUk5T2c?hl=en-US&gl=US&ceid=US%3Aen,,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Casa Guinart - Time Out Market Barcelona,https://news.google.com/read/CBMif0FVX3lxTE02WmVwMy1GOFdfb2NhTkxKQkFXMDk2ZWl4alRQVXdIVE9zUXIzZGczUVhFVTM0VFV6cnIyYVRVdUxINEh5Mk53aDBvQW1YQ2RHa0YtckVlYzJRTGhSemlGUl93Q0pBWWw2ZW5PYmNUWlRrREtPNmZibVg1eUZqVG8?hl=en-US&gl=US&ceid=US%3Aen,,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Michelin Dinners at the Time Out Market,https://news.google.com/read/CBMinAFBVV95cUxNZ1Q3cGlNWEFJNGREV2JVaHhrLUt5Nzd5dVRsSDBrc0pTQmZIWWdjRFUxSGp3MVRWaUpkR3FsNzQwb2xtMDNMc252Z05hRldrMjZweG0xbGRkbnhTOHYyRGQ5Y0tEOU9sZGJkUFltOHpFb2JEWV93MXVlMU1NMlJWbTB6UjBzay1TUXFZRWFIRmxESkhBUXYzejczS20?hl=en-US&gl=US&ceid=US%3Aen,,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Try Barcelona's best rice dishes at Can Ros Barceloneta,https://news.google.com/read/CBMiiAFBVV95cUxNVXk2TnJZQmxrcFJmLXlPVF9hM1NMczd2TjlTaHhHSnRKV0dNWTdzREtQSHR5bEpUV2c1eDFaa1lKekg1NDhiOUY4eDhQN29OOENIT1RiQU9KWl9kVmloMHdWN3piaWtydVJ1QnNjVkQ4WmNjVDYtdjdJQXo2d19jMHlmUXc4Y0xT?hl=en-US&gl=US&ceid=US%3Aen,,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
What to eat and drink at Time Out Market Barcelona,https://news.google.com/read/CBMibkFVX3lxTE9HUFJzUDJyWG1XbHV4V3pQRjFCZ1J3SUxXQzNoQmEwWExjTGFHMU0zWG9iQWZORGZRUGdhZGlGT2RuN3V2Q3FwdUtudzVtNDhIcTV3M0g4UW9UdWtpT21vQ2p5cnkxVjlYWnJBa3N3?hl=en-US&gl=US&ceid=US%3Aen,,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Darvaza is bringing the heat to Time Out Market Barcelona,https://news.google.com/read/CBMieEFVX3lxTE9pbVRSUWp4Xy0waFo2MjRnVHg0WDVmQXJBaGk5bXcxdzBiZWs3Tjh6VWd1VTBhWTVVNGQwcG5Nejg1N1pwTjNsUnBfR2gwejdodlJxZ1Z6THkyemlYZ0FUR0VhV0pDZGRuSktqM1RKY2NzQ21aNjJrZg?hl=en-US&gl=US&ceid=US%3Aen,,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Jordi Artal,https://news.google.com/read/CBMifkFVX3lxTFB6UDVFc1BTQ3hIdzNYVk51dUJNSjdLZlNNSWtSbkE0dUVkQnFSc0VwLTh2Qm1GQjNTRHk0WmZEOWJ1dm4zVkhYOWFGbGtZdFROUWp0cE9TY0E2YjVOVjNZVHB6U1UxNDRLeGZENHIzTkwxcTR6N3ZEbmt3TzJpdw?hl=en-US&gl=US&ceid=US%3Aen,,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
The best New Year's Eve celebrations in Barcelona for 2024,https://news.google.com/read/CBMidEFVX3lxTFAxSUtod0R6cWY5S2s2aDVyUk96U180aUtrdzRoSVZsc3RMZ3MyMGROSHNJY1VoaWdUZGNEaHktdlRzRDl2Z2hvTy1LR1h2VENmM1QtZlhWekdfcVlXYmlWNXhkUDM5c1lreU1TZGlLS2Z5TTNX?hl=en-US&gl=US&ceid=US%3Aen,,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
La Balmesina are doing pizza differently at Time Out Market Barcelona,https://news.google.com/read/CBMif0FVX3lxTE91eERSNktlT0xvSm0zeTNYQkJrREVyVnVBbnNYSUI2NjkxS1lHTFdBWXRLcm5qQ0tSZlB2bVVabTg5QldmVm56R3lYcGZfZWlKd2lpRHFqTXhzWm1JOVUxbFkxaFE2UUNRdnl3MzA1dDZJUXdzRk5PMHMwZUtOQUU?hl=en-US&gl=US&ceid=US%3Aen,,Lonely Planet Travel News,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.lonelyplanet.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
"The ultimate weekend in Barcelona: what to eat, see and do",https://news.google.com/read/CBMickFVX3lxTE9qQlQzVTVtZ3NFQl9Eby1UWGlDbHVFWWYzRnVrVjBwd1c1SDYtSlpfN0ZNVVJ4cmgtMThES0p3bkk5bmZIZ09UYlMtYVIxLXdYQm9wdE1NdDdzRDlSRFgxQ0s2NGxGLTc1bmNvUDJvQklDQQ?hl=en-US&gl=US&ceid=US%3Aen,"May 21, 2024",The World's 50 Best Restaurants,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.theworlds50best.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
The World's 50 Best Restaurants 2024: the list revealed,https://news.google.com/read/CBMimgFBVV95cUxQS1kzdTBQa3ZEUHF2OG9UbE5SOEhOeTRtZXpFeDRWeUpmSWpvazZYc1BMY09GWUJTZFREanh5NmZWTWhQX1lVYkNnYl81bHlqTU40cnd1cDN6am1aTHhWR1B3RlBnaUtyREhHSVdXUDM2QmJ3eVItWHpMX3pWb3ZiZFRkUHZlamhaYjZDWTBiR09mUHg4R09vQ0tB?hl=en-US&gl=US&ceid=US%3Aen,"Jun 5, 2024",Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
The best rooftop bars in Barcelona for cocktails with a view,https://news.google.com/read/CBMikgFBVV95cUxPT1lTcWN0YUFDZzl3WUNhQWJGNW1SVmJWVnFYV1QwMkN4aDQyYW16TVNtQTdmSzZ3b0RLM0pPbDdaMmlhNTBvcnA4OURJSHF0YUM3Yy1vWFdvLTNkN1hEMHpMRklBbThOcmxUdW5SY01nczFzTE1PWGR4eXB1c3pwV2JLeGItWHFFSmxCSkl5M1BsZw?hl=en-US&gl=US&ceid=US%3Aen,"Feb 5, 2024",ELLE,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.elle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
"Barcelona, Spain Travel Review: The Best Hotels, Bars, and Restaurants",https://news.google.com/read/CBMiiAFBVV95cUxNdlJFbFlNQVBkeGtNckhydUN2aXJFdlpCdzhuSEt5MTRWWm5MSlBIU05FaVNGeXg4NzlJaEdUSFJWVHY0aWVFbHRVM0didW04cUo1aUpMci01VXBHY3M2ZEdVRjdSV0ttTGd1MUFFRUZGTTlyWm00SE5YQlQtR0lFM0hJWERCVUpr?hl=en-US&gl=US&ceid=US%3Aen,"Jan 26, 2024",The Guardian,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.theguardian.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
"Dream dinner party guests: Obama, Springsteen and Spielberg delight Barcelona restaurant staff",https://news.google.com/read/CBMi1AFBVV95cUxQdEs5NTdzaU9VVkVMOE9GajFhS2JVS0VCdDhrclFhcnhIbzd1ZUtzQkp2YUhDR3FmaXJ5N0JZM0d2NHMzbHhtMU43bGVmYnBFMjc0T1VyMEhsNGhMUldkenM0N2FYbFBocmpIYXNFTjY5VnkyXzVKeEtRYl8ybmphTFVpR2tPY3ZFUm01UnJYSjZUaXhyWDMyUFREM0JnWUNmY25YMXdsME9kc2JsOTR4dkktX1FCY091SXl1UXNsdHhtRl9Bd19CT24zeFNBUTF0SE9XYg?hl=en-US&gl=US&ceid=US%3Aen,"Apr 28, 2023",Culinary Backstreets,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://culinarybackstreets.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Wheel Hospitality: Cycling-Friendly Spots in Barcelona,https://news.google.com/read/CBMiiwFBVV95cUxQUXEzaEw1UFNTc2ZsY0RLeG1teTB2RFF2dmxzWmwtc0VfNGktMFR1R0VIOEhaX0V5ekh6WGROMURRYnhCcHZMQkt4Y25qdWhISklKZzUtcWZuU05ZMkUwVmh0NHo3d3IzRFQ3Z3llamhXSnR4V2pVYVJoeGljV3BuTlVrdDdXTHhRaEU4?hl=en-US&gl=US&ceid=US%3Aen,"May 3, 2021",Culinary Backstreets,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://culinarybackstreets.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Cooking for Good: Solidarity Kitchens in Barcelona,https://news.google.com/read/CBMigwFBVV95cUxPcjRyUE92QlgySE9wV3hlMDdxV0JvdWVQa1I3T1JMT2NtR2wteUl5SHQ4MTVpcmhjSnVmVEZHRUhxMVd2MEdQekE5ZUdyOHN6T2NYbW1pMmtPcko3R0t4OHRnQm91cldYU2lDOEI0M0MxUmNTbWV4blhHQXJQMHN5dUZjZw?hl=en-US&gl=US&ceid=US%3Aen,"May 28, 2020",Tampa Bay Times,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.tampabay.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
9 places to eat and drink along the Gasparilla parade route in Tampa,https://news.google.com/read/CBMipgFBVV95cUxPVnRGZjBmTEpTUHhDWXladnNmampFU2ZSUXZMenVQdzNqYmRWV0FodnZOX1c3VTRlWUlodG1QNVB1WF9tOW5KTERZV1BaY0NBSnVEQThORTFmblJfZE1rN1gwQWdreHNJQ21TcTJKNWxFeGlxamY0LUZMa1ltQWtHZEVZdGl6Zm1mZWpDQ1RrM1VFWGRyLTlvZkh0dmNlaXVGZEZybTVR?hl=en-US&gl=US&ceid=US%3Aen,4 days ago,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Area guide: Gràcia – Time Out Barcelona,https://news.google.com/read/CBMiY0FVX3lxTFAzQ1NySnlWMWY1eXBaV0NVX0dISGNDXzBHU0ZyZjRuVFY1Wml1STRmLXNfUVctMVJyeTZnNkYwelJ5ODVhWUlFVnpCZDhKam5pakFqekR6eVBfaHd6QjFrTXM3bw?hl=en-US&gl=US&ceid=US%3Aen,"Oct 6, 2021",Chase Bank,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://account.chase.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Chase Sapphire Reserve | Credit Card | Experiences & Dining Benefits,https://news.google.com/read/CBMibkFVX3lxTE9WQVpCd0FMQl9VdEdEbzNRSjRjbDJDcU1FRE9ibTJIV2w1RlZOY2hwcUdBUTYweGVmb182RkpibWNXWW0xYWJfVWQ4SHhJejZjYW1ZTUgySktGUWR5X1oxWjREUXl2VnJiYjc1SnhR?hl=en-US&gl=US&ceid=US%3Aen,"May 6, 2022",Lonely Planet Travel News,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.lonelyplanet.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
"Barcelona with kids: the best parks, markets and galleries for children",https://news.google.com/read/CBMiaEFVX3lxTFB4bUs3djJkM3pkYVdHOU5NN3dRV1RwdFVQbWNZd25yYkdWckM2LURjMmozMDdvYm5ZM0JhVDUzd0JDdUxWSVlfM2NfdlF0U0xZbXVuYUQteXVDNmVaUFNYWmhSWXhmZm5F?hl=en-US&gl=US&ceid=US%3Aen,"Oct 27, 2023",The Spaces,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://thespaces.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
Interiors of restaurant Nina Barcelona celebrate the building’s skeleton,https://news.google.com/read/CBMimgFBVV95cUxQV1hZOFdnZEhGZ0g5cmlYaS1pWjlwdkV4RklmbFRkaVF3aG1lNVoyX2hoNVRoZzNPaHR4UjRBMGRLMEFZVXhCblhrb1E3ZzBJNVJabV9vb1NXQWlEYWkyX1lVUlE3V05Zdm1zcTNfRnItLUJUY1hlUFJ1VUNvMTlkLXNHekhvMEZvWEtPZkNtcll5cG9kRGxrSllR?hl=en-US&gl=US&ceid=US%3Aen,"Mar 18, 2021",Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
The best things to do in Barcelona right now,https://news.google.com/read/CBMigwFBVV95cUxPblVZaXkzMzQ4QmszLV9yaXhINkZVQUNWbV9VWTJNQ1dRUGgyTnJFcE5sRXhhblczVUVCZDNXM2gtYXdVTEtIVm1FVDNmMjZ1VGlZOEQxajhKUTd6eE1FYkFnY1loajFIY2pYZW9kWmZINml5VWhRWFRYVWxZQzBSaGJ4SQ?hl=en-US&gl=US&ceid=US%3Aen,,America's Cup,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.americascup.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
THE LOUIS VUITTON 37TH AMERICA’S CUP RACE VILLAGE IS BARCELONA'S NEW HOTSPOT,https://news.google.com/read/CBMiswFBVV95cUxNd2dlaWdtTEoycl9oMWs1dVQyVTk4SE8wR2RZbWlXQVI5YkV6NjNWSUIxU0JGeHZqTlVWSS1feUVzbjE1bFZxMk5wMGVIVEZwZWZIMDU5NUt3T2dWanFVTzA3Ni1vd25CcTJlcHQyRFBhSWRTNU5KNXNObmZIaVYydmx4YXZGWUgwOF9KNUV4NVM5ck1RWElqVm5TbkVPUUllc1lrNVc1amJvN3dhSGh3U2gxSQ?hl=en-US&gl=US&ceid=US%3Aen,,Nashville Guru,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://nashvilleguru.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
50+ Dog-Friendly Patios in Nashville,https://news.google.com/read/CBMidEFVX3lxTE5ocE5FM3BELWNaa0FOY0VZZ28tYXFKYzMydWw2Q3lGNXY4ZkRqT2ZMa2kxeS1YYWlaUERielFORnZIQUFNaXJpVUttQnRDQTVZdkZKSzZUODJ3VnBfWEVHV09BSEZyeVpzMWFVV2NVa1VCVHpq?hl=en-US&gl=US&ceid=US%3Aen,,Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
51 Must-See Attractions in Barcelona for 2025,https://news.google.com/read/CBMilAFBVV95cUxQTDFva3c4QWRrWHZUTk1NLXlBeXg5eVMweHM2Q2FKdXltUnZXczFBcmZaUjJaZkJTZV8yeUVWcUhLN3E2S2l6WGdrOVlLem1nM2h1SWdIZkVDeURJNTdyb2JYbWk1N1Y0SEtGR0FITjhXNFNMbF9wYU1OVGtJQUdYNmFRaXMzdGNmU3Z4bk4wM1kzY2Ro?hl=en-US&gl=US&ceid=US%3Aen,,America's Cup,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.americascup.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
"BARCELONA, CATALONIA, SPAIN",https://news.google.com/read/CBMiTkFVX3lxTE1sa1hMaUtUdnNqWS03V1MxZndLTmZxUFUtRjZZU2tDeXBueW9NSFZiRzdKTXJKTWpXcHllRzNhNEx4eGxybGZyS2tTZTcyUQ?hl=en-US&gl=US&ceid=US%3Aen,"Nov 10, 2022",Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
The 14 best things to do on La Rambla in Barcelona,https://news.google.com/read/CBMidkFVX3lxTE9aU3EzTXhGSDMwVVhPeUI2cUJ3MUxfdTVFaWlpOVEwdVpPRGM1NkxHOWh5U3dvZk5UQkRQUFltb1RtNGZ4bXZXQVIxekRTMHFUdVF1cks2aU1HVGxwOURjbjRmMk5RZE9Yak13VGJ2elhObk1waGc?hl=en-US&gl=US&ceid=US%3Aen,"Oct 12, 2023",Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
The 10 best gay bars in Barcelona,https://news.google.com/read/CBMigAFBVV95cUxNZ2pVekMzbk5IUHVXYXpscTQtOS1OZWphc2Z0YWFQS2VuMXI3b0J2NmtDaDZtTXQwSGVHNzlIcFhHT3RfNHVUTUtZQ3FKMW9Pc0s2WERRNXpBLTVyWUl4UlI2OTVfVDlvcUd3UkllbHkySnZBOXBVOHMwalBKT2F4aw?hl=en-US&gl=US&ceid=US%3Aen,"Jan 15, 2024",TripSavvy,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.tripsavvy.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
"Barcelona in October: Weather, What to Pack, and What to See",https://news.google.com/read/CBMib0FVX3lxTE9qY1pqYkZuYTQtc0dxdUtqbkVvUUU2VFJoUDZOMGRpYzVEakxDMnFfbWlJZTZMVkdpY3JBeEdxVTNEVnJxTVg0RGVEOFBLTGZUVVM4THR6TWZ3cXBUN3hydEZHZjFJb2N2UzNTbXVyNA?hl=en-US&gl=US&ceid=US%3Aen,"Oct 15, 2020",The Spaces,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://thespaces.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
10 Barcelona restaurants with awe-inspiring interiors,https://news.google.com/read/CBMifkFVX3lxTE9TTWY0YndDMFQ5c0gtRENnNmhFWkJPRjAwd1BwQ2dzVHQxWHNRT2tnbkhCOWdaS3Z2LVR3TGQ0dkFEaHRNTFltYWZITEk0WmpYZUctOS1FX2VTX0Y1eWcxX2Q5TThISlpUeFpwQlBIbGRMdmdyRGU4M2dMNktkUQ?hl=en-US&gl=US&ceid=US%3Aen,"Aug 30, 2018",Time Out,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.timeout.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL"
